collaborative,external_urls.spotify,href,id,images,name,owner.display_name,owner.external_urls.spotify,owner.href,owner.id,owner.type,owner.uri,primary_color,public,snapshot_id,tracks.href,tracks.total,type,uri
False,https://open.spotify.com/playlist/3Uu4C2k2tplbob13obrV5h,https://api.spotify.com/v1/playlists/3Uu4C2k2tplbob13obrV5h,3Uu4C2k2tplbob13obrV5h,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/82952f645b52e8c1e39a5fdc1bfa16e0afc8987992f2ac7a6eefc85f8d9e2d4f23a4a742d7d6e575a07590b31cf14c8efac815e53149d9fa1f2c61d2dab29ee6e2b2aeb20b02b113bcc6d04ef1381433', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/82952f645b52e8c1e39a5fdc1bfa16e0afc8987992f2ac7a6eefc85f8d9e2d4f23a4a742d7d6e575a07590b31cf14c8efac815e53149d9fa1f2c61d2dab29ee6e2b2aeb20b02b113bcc6d04ef1381433', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/82952f645b52e8c1e39a5fdc1bfa16e0afc8987992f2ac7a6eefc85f8d9e2d4f23a4a742d7d6e575a07590b31cf14c8efac815e53149d9fa1f2c61d2dab29ee6e2b2aeb20b02b113bcc6d04ef1381433', 'width': 60}]",Escucha tu ciudad - Granada,cervezas_alhambra,https://open.spotify.com/user/cervezas_alhambra,https://api.spotify.com/v1/users/cervezas_alhambra,cervezas_alhambra,user,spotify:user:cervezas_alhambra,,True,MjcsZWNiMTljNDNjOWZmMjlkNTY2MTBkOTU3MjllNjc0MzUyM2RkZDk4ZA==,https://api.spotify.com/v1/playlists/3Uu4C2k2tplbob13obrV5h/tracks,25,playlist,spotify:playlist:3Uu4C2k2tplbob13obrV5h
False,https://open.spotify.com/playlist/7JSybCmywCxmS7GDqINats,https://api.spotify.com/v1/playlists/7JSybCmywCxmS7GDqINats,7JSybCmywCxmS7GDqINats,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/389790a7f28eef38f327b7ef3a34f9494061fc17578ec6e20cf9cadede09b054cb21ba46cca02fee6a66e676849a5ac5244d91c6c8053448089dcce989edc5d5601a44858ea48217e75c6c97d055ebf5', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/389790a7f28eef38f327b7ef3a34f9494061fc17578ec6e20cf9cadede09b054cb21ba46cca02fee6a66e676849a5ac5244d91c6c8053448089dcce989edc5d5601a44858ea48217e75c6c97d055ebf5', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/389790a7f28eef38f327b7ef3a34f9494061fc17578ec6e20cf9cadede09b054cb21ba46cca02fee6a66e676849a5ac5244d91c6c8053448089dcce989edc5d5601a44858ea48217e75c6c97d055ebf5', 'width': 60}]",Sense8 Soundtrack,Will Durney,https://open.spotify.com/user/futurityverb,https://api.spotify.com/v1/users/futurityverb,futurityverb,user,spotify:user:futurityverb,,True,ODYsZTRlMmNiZTg0MWU5ODAzYzU1ZjVkOGQwMjAyZjAxN2Y0MzBmNjY0NQ==,https://api.spotify.com/v1/playlists/7JSybCmywCxmS7GDqINats/tracks,58,playlist,spotify:playlist:7JSybCmywCxmS7GDqINats
False,https://open.spotify.com/playlist/1ilFmfMnuoI0qY0Ab7micQ,https://api.spotify.com/v1/playlists/1ilFmfMnuoI0qY0Ab7micQ,1ilFmfMnuoI0qY0Ab7micQ,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/2c9eb7587ca4f1c6ba187c425b595f67eccc428b7c58ac24d1ff36cf306161227fd2ecc3baa23b95b68b39fdc2409d0f526ad48775ddcd93ff496cdad5f375d3e1650525aa65119e5dc131cbefa7b480', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/2c9eb7587ca4f1c6ba187c425b595f67eccc428b7c58ac24d1ff36cf306161227fd2ecc3baa23b95b68b39fdc2409d0f526ad48775ddcd93ff496cdad5f375d3e1650525aa65119e5dc131cbefa7b480', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/2c9eb7587ca4f1c6ba187c425b595f67eccc428b7c58ac24d1ff36cf306161227fd2ecc3baa23b95b68b39fdc2409d0f526ad48775ddcd93ff496cdad5f375d3e1650525aa65119e5dc131cbefa7b480', 'width': 60}]",Keep Working,Rebecca MacChín,https://open.spotify.com/user/chicareversible,https://api.spotify.com/v1/users/chicareversible,chicareversible,user,spotify:user:chicareversible,,True,NjAsMTViODBhNzNlYmY3YjA5NzY2ZmJhYzRlYWUxM2JhMzZmN2VkMDdhNg==,https://api.spotify.com/v1/playlists/1ilFmfMnuoI0qY0Ab7micQ/tracks,56,playlist,spotify:playlist:1ilFmfMnuoI0qY0Ab7micQ
False,https://open.spotify.com/playlist/4e36rUdAfdbbS3myOAlihj,https://api.spotify.com/v1/playlists/4e36rUdAfdbbS3myOAlihj,4e36rUdAfdbbS3myOAlihj,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/35b5184f4e403d13f4a935c31718d3e0813d0e213ebd8eb3288006972d77141cae3e817746e39da1503803d1b7dd2ef1c5420e4da6f9901618884e7ff3af4fed8c211a1392b4863e1eac2383ada7239f', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/35b5184f4e403d13f4a935c31718d3e0813d0e213ebd8eb3288006972d77141cae3e817746e39da1503803d1b7dd2ef1c5420e4da6f9901618884e7ff3af4fed8c211a1392b4863e1eac2383ada7239f', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/35b5184f4e403d13f4a935c31718d3e0813d0e213ebd8eb3288006972d77141cae3e817746e39da1503803d1b7dd2ef1c5420e4da6f9901618884e7ff3af4fed8c211a1392b4863e1eac2383ada7239f', 'width': 60}]",virgin active,Trist Miles,https://open.spotify.com/user/11148566031,https://api.spotify.com/v1/users/11148566031,11148566031,user,spotify:user:11148566031,,True,MzY1LGRjYWY5NzM1YTZkY2VlMDI3MDg4OGFmNzAxOWJhYzg2OWMwZGNjNzg=,https://api.spotify.com/v1/playlists/4e36rUdAfdbbS3myOAlihj/tracks,24,playlist,spotify:playlist:4e36rUdAfdbbS3myOAlihj
False,https://open.spotify.com/playlist/37i9dQZF1DWX4kP4EhBeRe,https://api.spotify.com/v1/playlists/37i9dQZF1DWX4kP4EhBeRe,37i9dQZF1DWX4kP4EhBeRe,"[{'height': None, 'url': 'https://pl.scdn.co/images/pl/default/7db5c0cf293e91cb9e967d4b62c8d27b44ae1ef7', 'width': None}]",Momento Acústico,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,,True,MTU2MzgyMDg2NCwwMDAwMDAwMGQ0MWQ4Y2Q5OGYwMGIyMDRlOTgwMDk5OGVjZjg0Mjdl,https://api.spotify.com/v1/playlists/37i9dQZF1DWX4kP4EhBeRe/tracks,50,playlist,spotify:playlist:37i9dQZF1DWX4kP4EhBeRe
False,https://open.spotify.com/playlist/0OFe6gyaaLiWfJ1QzFKYuP,https://api.spotify.com/v1/playlists/0OFe6gyaaLiWfJ1QzFKYuP,0OFe6gyaaLiWfJ1QzFKYuP,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/243fbc14ba8bf5e2872b46d3a67e3ee76d5ebacc470dac7e14ac79fd4b5ee7e01670bf0897fd0c9664563779a647eb0e2d6b788c02117912e42c85b97517483700a93e85042611c7205a636d91144d55', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/243fbc14ba8bf5e2872b46d3a67e3ee76d5ebacc470dac7e14ac79fd4b5ee7e01670bf0897fd0c9664563779a647eb0e2d6b788c02117912e42c85b97517483700a93e85042611c7205a636d91144d55', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/243fbc14ba8bf5e2872b46d3a67e3ee76d5ebacc470dac7e14ac79fd4b5ee7e01670bf0897fd0c9664563779a647eb0e2d6b788c02117912e42c85b97517483700a93e85042611c7205a636d91144d55', 'width': 60}]",Favoritos,Rebecca MacChín,https://open.spotify.com/user/chicareversible,https://api.spotify.com/v1/users/chicareversible,chicareversible,user,spotify:user:chicareversible,,True,MixkODE3MTNiZTEzYzlmYzUwMTE5MGQ1MzBkNTU4NDg3ODVkZWVjYmEx,https://api.spotify.com/v1/playlists/0OFe6gyaaLiWfJ1QzFKYuP/tracks,8,playlist,spotify:playlist:0OFe6gyaaLiWfJ1QzFKYuP
False,https://open.spotify.com/playlist/7FAk34zZSh6PIOdLuVswNX,https://api.spotify.com/v1/playlists/7FAk34zZSh6PIOdLuVswNX,7FAk34zZSh6PIOdLuVswNX,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/0b2e85f6fb686f25b47b09f9f0c76285f8926996375080922d3956204d37b4c3b3148f225484c35d49be0934331c564c707e8279fa40bd5c6de4e796f8ad5b6b4fc193b5a1f75d3f085d0bfdcaea7b8a', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/0b2e85f6fb686f25b47b09f9f0c76285f8926996375080922d3956204d37b4c3b3148f225484c35d49be0934331c564c707e8279fa40bd5c6de4e796f8ad5b6b4fc193b5a1f75d3f085d0bfdcaea7b8a', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/0b2e85f6fb686f25b47b09f9f0c76285f8926996375080922d3956204d37b4c3b3148f225484c35d49be0934331c564c707e8279fa40bd5c6de4e796f8ad5b6b4fc193b5a1f75d3f085d0bfdcaea7b8a', 'width': 60}]",Rebecaca,Rebecca MacChín,https://open.spotify.com/user/chicareversible,https://api.spotify.com/v1/users/chicareversible,chicareversible,user,spotify:user:chicareversible,,True,MjEsNDU3YmI3YWU4OWJiYjc4YTM3ZTU0N2JmMjM2ZmNmMjcxOGRlMDM5ZQ==,https://api.spotify.com/v1/playlists/7FAk34zZSh6PIOdLuVswNX/tracks,19,playlist,spotify:playlist:7FAk34zZSh6PIOdLuVswNX
False,https://open.spotify.com/playlist/4dNfTOfrifn1UWsd1iI5W2,https://api.spotify.com/v1/playlists/4dNfTOfrifn1UWsd1iI5W2,4dNfTOfrifn1UWsd1iI5W2,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/30e1a4f9820fba73829cda4f32acb2f0585c97385fa844d014d753fd0fde468f1720d7c70676a0e99b02d124347f3a202776c2f2150aac5db1e73704d8b815b4a238207febda4afe75e1bcc93d14f848', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/30e1a4f9820fba73829cda4f32acb2f0585c97385fa844d014d753fd0fde468f1720d7c70676a0e99b02d124347f3a202776c2f2150aac5db1e73704d8b815b4a238207febda4afe75e1bcc93d14f848', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/30e1a4f9820fba73829cda4f32acb2f0585c97385fa844d014d753fd0fde468f1720d7c70676a0e99b02d124347f3a202776c2f2150aac5db1e73704d8b815b4a238207febda4afe75e1bcc93d14f848', 'width': 60}]",Boza,Rebecca MacChín,https://open.spotify.com/user/chicareversible,https://api.spotify.com/v1/users/chicareversible,chicareversible,user,spotify:user:chicareversible,,True,MTYsZjgxZmNiMWQ5ZmEzNDNjZjA1NjUxZjhhZDY3N2ZmZjcyMDA2N2RiZA==,https://api.spotify.com/v1/playlists/4dNfTOfrifn1UWsd1iI5W2/tracks,14,playlist,spotify:playlist:4dNfTOfrifn1UWsd1iI5W2
False,https://open.spotify.com/playlist/4O9bkvJn39TvDiDfnEBgDL,https://api.spotify.com/v1/playlists/4O9bkvJn39TvDiDfnEBgDL,4O9bkvJn39TvDiDfnEBgDL,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/8482c3bef4ad67c43324cf49dbefe5b6ee9e489da1536c17402cbed327f5b952d827ff29e617d93de0e0c33207c861065682e3d04774999ce5d08790fb245ab69fc80cde53cdd864fd5f5661fd059d89', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/8482c3bef4ad67c43324cf49dbefe5b6ee9e489da1536c17402cbed327f5b952d827ff29e617d93de0e0c33207c861065682e3d04774999ce5d08790fb245ab69fc80cde53cdd864fd5f5661fd059d89', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/8482c3bef4ad67c43324cf49dbefe5b6ee9e489da1536c17402cbed327f5b952d827ff29e617d93de0e0c33207c861065682e3d04774999ce5d08790fb245ab69fc80cde53cdd864fd5f5661fd059d89', 'width': 60}]",Habeas corpus,Rebecca MacChín,https://open.spotify.com/user/chicareversible,https://api.spotify.com/v1/users/chicareversible,chicareversible,user,spotify:user:chicareversible,,True,MTksOGEyNWE3NzBiNDA2YTA3ZTFlZjVkZThlODBiNzJmZmZjZDQ2YjUyYQ==,https://api.spotify.com/v1/playlists/4O9bkvJn39TvDiDfnEBgDL/tracks,15,playlist,spotify:playlist:4O9bkvJn39TvDiDfnEBgDL
False,https://open.spotify.com/playlist/38LE6baIFTlD4c8lSfIDV6,https://api.spotify.com/v1/playlists/38LE6baIFTlD4c8lSfIDV6,38LE6baIFTlD4c8lSfIDV6,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/00bdb113923130dc99c204df925c78f10b20a3c7061b1067f3cb17ce7c32b6b5752c601157ab3e6a43bf97e5b621230110d3d515bd272bde91059d1fe58f258903a7f4f5fb7987ffbf8e2d6172195af5', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/00bdb113923130dc99c204df925c78f10b20a3c7061b1067f3cb17ce7c32b6b5752c601157ab3e6a43bf97e5b621230110d3d515bd272bde91059d1fe58f258903a7f4f5fb7987ffbf8e2d6172195af5', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/00bdb113923130dc99c204df925c78f10b20a3c7061b1067f3cb17ce7c32b6b5752c601157ab3e6a43bf97e5b621230110d3d515bd272bde91059d1fe58f258903a7f4f5fb7987ffbf8e2d6172195af5', 'width': 60}]",Hipster,Ale Martínez,https://open.spotify.com/user/guitarraespa%C3%B1olica,https://api.spotify.com/v1/users/guitarraespa%C3%B1olica,guitarraespañolica,user,spotify:user:guitarraespa%C3%B1olica,,True,MjU1LGYzYjNiYzRhNDc0OWU0ZWYzMTdkNmVhNzQxZmM3MDI4MjNhMDY4ZWU=,https://api.spotify.com/v1/playlists/38LE6baIFTlD4c8lSfIDV6/tracks,207,playlist,spotify:playlist:38LE6baIFTlD4c8lSfIDV6
False,https://open.spotify.com/playlist/2GbgPtZV7NMDHL5y7NSNIS,https://api.spotify.com/v1/playlists/2GbgPtZV7NMDHL5y7NSNIS,2GbgPtZV7NMDHL5y7NSNIS,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/160ee8737942064b57d5a1354b0707b8cb4218bd443c2f393d74bbe325d50b8b13b59bf2f74d3fde765dd18a89c2dbbb8d548dfb6387001eb362d25cd22733dd3b8efe3676a1036ed66bd704d6133af8', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/160ee8737942064b57d5a1354b0707b8cb4218bd443c2f393d74bbe325d50b8b13b59bf2f74d3fde765dd18a89c2dbbb8d548dfb6387001eb362d25cd22733dd3b8efe3676a1036ed66bd704d6133af8', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/160ee8737942064b57d5a1354b0707b8cb4218bd443c2f393d74bbe325d50b8b13b59bf2f74d3fde765dd18a89c2dbbb8d548dfb6387001eb362d25cd22733dd3b8efe3676a1036ed66bd704d6133af8', 'width': 60}]",Esta música la hemos bailado antes,Arantxa Gómez,https://open.spotify.com/user/aran_txuki,https://api.spotify.com/v1/users/aran_txuki,aran_txuki,user,spotify:user:aran_txuki,,True,MzAsZmE2OGI1MGFmNzMyYTVkYWQ4MGFmYzBhMGFiNDUzMWQxOTRlZWRhOA==,https://api.spotify.com/v1/playlists/2GbgPtZV7NMDHL5y7NSNIS/tracks,27,playlist,spotify:playlist:2GbgPtZV7NMDHL5y7NSNIS
False,https://open.spotify.com/playlist/1jLGBLWoqM2NHXTJWfkQbn,https://api.spotify.com/v1/playlists/1jLGBLWoqM2NHXTJWfkQbn,1jLGBLWoqM2NHXTJWfkQbn,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/90f3edf3506fb11ec4b991fc6dd3694d21fd260491ccdc899638e2d2e351a4f562ca75769094cac1ccdb2317c5accc3deb87b364decfcd8693e92846f24ebe018d58d9918e3c37dd679f840ee0a2b977', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/90f3edf3506fb11ec4b991fc6dd3694d21fd260491ccdc899638e2d2e351a4f562ca75769094cac1ccdb2317c5accc3deb87b364decfcd8693e92846f24ebe018d58d9918e3c37dd679f840ee0a2b977', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/90f3edf3506fb11ec4b991fc6dd3694d21fd260491ccdc899638e2d2e351a4f562ca75769094cac1ccdb2317c5accc3deb87b364decfcd8693e92846f24ebe018d58d9918e3c37dd679f840ee0a2b977', 'width': 60}]",Margot tarde,sonoracuneta,https://open.spotify.com/user/sonoracuneta,https://api.spotify.com/v1/users/sonoracuneta,sonoracuneta,user,spotify:user:sonoracuneta,,True,NjQsZmFiNDA0YTkzODFkM2FjYTljZTk5MGZiMzhjNjljYmZlMTJkNTY1Yw==,https://api.spotify.com/v1/playlists/1jLGBLWoqM2NHXTJWfkQbn/tracks,54,playlist,spotify:playlist:1jLGBLWoqM2NHXTJWfkQbn
False,https://open.spotify.com/playlist/5Kzz7emcxt9SnUyneYPYjb,https://api.spotify.com/v1/playlists/5Kzz7emcxt9SnUyneYPYjb,5Kzz7emcxt9SnUyneYPYjb,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/538660f2285e006e5368d151b41eb391e3f716ab561332f2c375249724beb0e89444d2fb16f6e2226bc8ef50c6e6116ae4fed2a3ae8d8b95b9628f44fce2569ef77e47dc4a070b0334f7437998248aed', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/538660f2285e006e5368d151b41eb391e3f716ab561332f2c375249724beb0e89444d2fb16f6e2226bc8ef50c6e6116ae4fed2a3ae8d8b95b9628f44fce2569ef77e47dc4a070b0334f7437998248aed', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/538660f2285e006e5368d151b41eb391e3f716ab561332f2c375249724beb0e89444d2fb16f6e2226bc8ef50c6e6116ae4fed2a3ae8d8b95b9628f44fce2569ef77e47dc4a070b0334f7437998248aed', 'width': 60}]",Sílvia Pérez Cruz,sarrapata,https://open.spotify.com/user/sarrapata,https://api.spotify.com/v1/users/sarrapata,sarrapata,user,spotify:user:sarrapata,,True,Nyw5ZDlhMTRmNjI3NTM2ZmI0ZmYzNjE2MmNmNWExMjc4MzdhNTkwNjZi,https://api.spotify.com/v1/playlists/5Kzz7emcxt9SnUyneYPYjb/tracks,49,playlist,spotify:playlist:5Kzz7emcxt9SnUyneYPYjb
False,https://open.spotify.com/playlist/505K0kiIFy80inVHjf1nxB,https://api.spotify.com/v1/playlists/505K0kiIFy80inVHjf1nxB,505K0kiIFy80inVHjf1nxB,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/37b9abbb1ff8bc89cb61200e4b8e83cf28dfce114c2360e40d2be6ab834327cf736f3d2dc06dd3885fb498381447c76241ce18b5d4aa737aa01c57f3b702237a3f64d3aadc3301b8f0e9aadc3624686f', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/37b9abbb1ff8bc89cb61200e4b8e83cf28dfce114c2360e40d2be6ab834327cf736f3d2dc06dd3885fb498381447c76241ce18b5d4aa737aa01c57f3b702237a3f64d3aadc3301b8f0e9aadc3624686f', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/37b9abbb1ff8bc89cb61200e4b8e83cf28dfce114c2360e40d2be6ab834327cf736f3d2dc06dd3885fb498381447c76241ce18b5d4aa737aa01c57f3b702237a3f64d3aadc3301b8f0e9aadc3624686f', 'width': 60}]",[Rebe],Carolina Pérez González,https://open.spotify.com/user/liaming,https://api.spotify.com/v1/users/liaming,liaming,user,spotify:user:liaming,,True,OTEsYThlMTNjNzQ1NzFjMDAzMGVkMTczZDU2NDQ4ZTVjZDgxNzMwZGI0Yw==,https://api.spotify.com/v1/playlists/505K0kiIFy80inVHjf1nxB/tracks,65,playlist,spotify:playlist:505K0kiIFy80inVHjf1nxB
False,https://open.spotify.com/playlist/6rO4tafGmo2Ml6M7oQlbN8,https://api.spotify.com/v1/playlists/6rO4tafGmo2Ml6M7oQlbN8,6rO4tafGmo2Ml6M7oQlbN8,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/01a0b7e7ce2f01636a3e012fd3ac001deb56b5659c9874936fa83edcce4d63a0f41798890991d985e214517bb4df372a62fb91a4001713c732f53e54f26b2ea85a39781e2c8e24315d9d3804304e9d7c', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/01a0b7e7ce2f01636a3e012fd3ac001deb56b5659c9874936fa83edcce4d63a0f41798890991d985e214517bb4df372a62fb91a4001713c732f53e54f26b2ea85a39781e2c8e24315d9d3804304e9d7c', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/01a0b7e7ce2f01636a3e012fd3ac001deb56b5659c9874936fa83edcce4d63a0f41798890991d985e214517bb4df372a62fb91a4001713c732f53e54f26b2ea85a39781e2c8e24315d9d3804304e9d7c', 'width': 60}]",arsa y tacatá,Rebecca MacChín,https://open.spotify.com/user/chicareversible,https://api.spotify.com/v1/users/chicareversible,chicareversible,user,spotify:user:chicareversible,,True,MzAsNGU1NjU3NmNmYTRlZjA0NDY5NzA5MWU3MjI4OWJjYzY0MDA0YzQxMg==,https://api.spotify.com/v1/playlists/6rO4tafGmo2Ml6M7oQlbN8/tracks,35,playlist,spotify:playlist:6rO4tafGmo2Ml6M7oQlbN8
False,https://open.spotify.com/playlist/6hnZ4Yf181zbxtR0DSXC8y,https://api.spotify.com/v1/playlists/6hnZ4Yf181zbxtR0DSXC8y,6hnZ4Yf181zbxtR0DSXC8y,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/765dd18a89c2dbbb8d548dfb6387001eb362d25c88acfc8bbbd077673678638e2bc17e5b38f7e3028d00ec759a03a107d946353b5624b90dce619e51f89c1ecdd0cc5a23d5ad7303d4ae231d197dde98', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/765dd18a89c2dbbb8d548dfb6387001eb362d25c88acfc8bbbd077673678638e2bc17e5b38f7e3028d00ec759a03a107d946353b5624b90dce619e51f89c1ecdd0cc5a23d5ad7303d4ae231d197dde98', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/765dd18a89c2dbbb8d548dfb6387001eb362d25c88acfc8bbbd077673678638e2bc17e5b38f7e3028d00ec759a03a107d946353b5624b90dce619e51f89c1ecdd0cc5a23d5ad7303d4ae231d197dde98', 'width': 60}]",consuelos cósmicos para solteros y parejas castigadas,Carmen Morgández Ferreros,https://open.spotify.com/user/so_and_so,https://api.spotify.com/v1/users/so_and_so,so_and_so,user,spotify:user:so_and_so,,True,MTM5LDJhZDQxNjM0ZjkwN2ZjNzBlNjBiMDM2ZTQ2MDU1MzhhMDc5ZDZhZjA=,https://api.spotify.com/v1/playlists/6hnZ4Yf181zbxtR0DSXC8y/tracks,114,playlist,spotify:playlist:6hnZ4Yf181zbxtR0DSXC8y
False,https://open.spotify.com/playlist/29dOJyZoxjiX9aKwR7nmpR,https://api.spotify.com/v1/playlists/29dOJyZoxjiX9aKwR7nmpR,29dOJyZoxjiX9aKwR7nmpR,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/2a0a5dcfd345d54161f5c892ff8874e052616bc45432851ccaa5706b7526137f23137fe0d6aebb9c63ec02f08ee05df836899341db2519f6336150a3af66dba68972496183bf9b41292d8114b6e716dc', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/2a0a5dcfd345d54161f5c892ff8874e052616bc45432851ccaa5706b7526137f23137fe0d6aebb9c63ec02f08ee05df836899341db2519f6336150a3af66dba68972496183bf9b41292d8114b6e716dc', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/2a0a5dcfd345d54161f5c892ff8874e052616bc45432851ccaa5706b7526137f23137fe0d6aebb9c63ec02f08ee05df836899341db2519f6336150a3af66dba68972496183bf9b41292d8114b6e716dc', 'width': 60}]",[Perséfone]*,Carolina Pérez González,https://open.spotify.com/user/liaming,https://api.spotify.com/v1/users/liaming,liaming,user,spotify:user:liaming,,True,NTUyLDAzM2ZlYjM4YmNlZDA2ODdkYmJhOWIwZWNjZWI3MDI4NWE1NDY3ODI=,https://api.spotify.com/v1/playlists/29dOJyZoxjiX9aKwR7nmpR/tracks,236,playlist,spotify:playlist:29dOJyZoxjiX9aKwR7nmpR
False,https://open.spotify.com/playlist/72RJSR7aTboxT9DcdqQWsf,https://api.spotify.com/v1/playlists/72RJSR7aTboxT9DcdqQWsf,72RJSR7aTboxT9DcdqQWsf,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/04b156142c5508dccc61dce08f747ae6c9e55edd2b66c132bc37207603f1a2c32041eb7d7a3d82c42f51edd4a9eea74e29e24129719f4c27e38c2f3f965a3eeba0f876cc5c06cf777d03026aba300f53', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/04b156142c5508dccc61dce08f747ae6c9e55edd2b66c132bc37207603f1a2c32041eb7d7a3d82c42f51edd4a9eea74e29e24129719f4c27e38c2f3f965a3eeba0f876cc5c06cf777d03026aba300f53', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/04b156142c5508dccc61dce08f747ae6c9e55edd2b66c132bc37207603f1a2c32041eb7d7a3d82c42f51edd4a9eea74e29e24129719f4c27e38c2f3f965a3eeba0f876cc5c06cf777d03026aba300f53', 'width': 60}]",[Relájate DOS puntos]*,Carolina Pérez González,https://open.spotify.com/user/liaming,https://api.spotify.com/v1/users/liaming,liaming,user,spotify:user:liaming,,True,NTUwLDAwODI2MGM3YWJhNmE4NDViODA0MTBlOTcwZTMzOTY1MzNiYTNlMGM=,https://api.spotify.com/v1/playlists/72RJSR7aTboxT9DcdqQWsf/tracks,181,playlist,spotify:playlist:72RJSR7aTboxT9DcdqQWsf
False,https://open.spotify.com/playlist/5DiLZ5XXtJSqkJE9L3qitJ,https://api.spotify.com/v1/playlists/5DiLZ5XXtJSqkJE9L3qitJ,5DiLZ5XXtJSqkJE9L3qitJ,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/2ccc3bd0455066a58b00083b3920c3642a072e423c2dc6d7c846e0f8d816234284f2dd756f88a49b5a9c1e91addb45043512c6ded6cc74222ded72b0ac44800fcc3b7c0566690208868b1a945e263a20', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/2ccc3bd0455066a58b00083b3920c3642a072e423c2dc6d7c846e0f8d816234284f2dd756f88a49b5a9c1e91addb45043512c6ded6cc74222ded72b0ac44800fcc3b7c0566690208868b1a945e263a20', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/2ccc3bd0455066a58b00083b3920c3642a072e423c2dc6d7c846e0f8d816234284f2dd756f88a49b5a9c1e91addb45043512c6ded6cc74222ded72b0ac44800fcc3b7c0566690208868b1a945e263a20', 'width': 60}]",#pisoboller,Rebecca MacChín,https://open.spotify.com/user/chicareversible,https://api.spotify.com/v1/users/chicareversible,chicareversible,user,spotify:user:chicareversible,,True,MjM1LGYwYjRiMDlhNDFhODU1YzA1ODQyNjQxZGY4YmFmY2EwMjkwMzc1NjQ=,https://api.spotify.com/v1/playlists/5DiLZ5XXtJSqkJE9L3qitJ/tracks,184,playlist,spotify:playlist:5DiLZ5XXtJSqkJE9L3qitJ
