,date,open,close,volume,change,changePercent,vwap
777,2018-03-22,157.85,157.04,3669400.0,0.81,0.513,157.67
778,2018-03-23,157.59,154.98,3447400.0,2.61,1.656,155.89333
779,2018-03-26,156.21,158.01,3477000.0,-1.8,-1.152,157.47333
780,2018-03-27,158.5,157.48,3519100.0,1.02,0.644,157.90667
781,2018-03-28,157.84,158.41,3913200.0,-0.57,-0.361,158.66333
782,2018-03-29,159.0,156.38,5289500.0,2.62,1.648,157.53
783,2018-04-02,158.27,157.72,6960100.0,0.55,0.348,157.71
784,2018-04-03,157.98,160.4,4719400.0,-2.42,-1.532,159.41
785,2018-04-04,158.5,161.73,4888000.0,-3.23,-2.038,160.58667
786,2018-04-05,162.4,163.95,4503900.0,-1.55,-0.954,163.42
787,2018-04-06,162.42,161.25,4321900.0,1.17,0.72,161.98
788,2018-04-09,162.22,161.23,3581500.0,0.99,0.61,161.95333
789,2018-04-10,162.83,162.77,3902600.0,0.06,0.037,162.92667
790,2018-04-11,162.5,163.34,2711100.0,-0.84,-0.517,163.22667
791,2018-04-12,163.59,161.62,5178900.0,1.97,1.204,162.85333
792,2018-04-13,162.16,161.73,2452800.0,0.43,0.265,162.05
793,2018-04-16,161.3,161.63,3115200.0,-0.33,-0.205,161.64333
794,2018-04-17,162.39,162.55,2861900.0,-0.16,-0.099,162.69667
795,2018-04-18,162.59,161.81,2503100.0,0.78,0.48,162.28667
796,2018-04-19,161.61,159.53,3276600.0,2.08,1.287,160.13667
797,2018-04-20,159.33,158.77,3961200.0,0.56,0.351,159.33667
798,2018-04-23,158.97,158.99,3051900.0,-0.02,-0.013,158.94333
799,2018-04-24,159.75,157.32,2904400.0,2.43,1.521,157.97
800,2018-04-25,157.09,155.94,3710200.0,1.15,0.732,156.09667
801,2018-04-26,156.46,158.9,3680600.0,-2.44,-1.56,158.00333
802,2018-04-27,159.48,158.3,4141500.0,1.18,0.74,158.78667
803,2018-04-30,164.69,167.44,12954700.0,-2.75,-1.67,166.38
804,2018-05-01,166.38,163.44,6560100.0,2.94,1.767,164.01333
805,2018-05-02,162.15,160.68,4318400.0,1.47,0.907,161.44
806,2018-05-03,160.6,160.08,3450100.0,0.52,0.324,160.0
807,2018-05-04,159.95,165.03,4283600.0,-5.08,-3.176,163.46
808,2018-05-07,166.77,165.0,3379000.0,1.77,1.061,165.65
809,2018-05-08,164.44,164.77,2808100.0,-0.33,-0.201,164.70333
810,2018-05-09,165.0,164.24,2762500.0,0.76,0.461,164.16667
811,2018-05-10,164.45,165.07,1675100.0,-0.62,-0.377,165.00667
812,2018-05-11,165.0,165.39,2258500.0,-0.39,-0.236,165.40667
813,2018-05-14,165.65,164.72,2537300.0,0.93,0.561,165.00667
814,2018-05-15,164.27,163.06,3471300.0,1.21,0.737,163.34667
815,2018-05-16,163.24,162.87,2522000.0,0.37,0.227,162.85
816,2018-05-17,162.63,161.31,2975500.0,1.32,0.812,161.75667
817,2018-05-18,161.68,160.98,2318000.0,0.7,0.433,161.45667
818,2018-05-21,161.78,161.48,2424000.0,0.3,0.185,161.35333
819,2018-05-22,162.06,159.45,3224000.0,2.61,1.611,160.23333
820,2018-05-23,159.7,161.62,3835100.0,-1.92,-1.202,160.81
821,2018-05-24,161.11,162.39,3378000.0,-1.28,-0.794,161.81
822,2018-05-25,162.44,163.21,2582100.0,-0.77,-0.474,163.08667
823,2018-05-29,162.43,160.62,3197100.0,1.81,1.114,161.18333
824,2018-05-30,161.41,161.82,2396500.0,-0.41,-0.254,161.58
825,2018-05-31,161.18,160.01,4881100.0,1.17,0.726,160.52667
826,2018-06-01,159.9,159.16,3203800.0,0.74,0.463,159.41
827,2018-06-04,160.08,160.22,3174600.0,-0.14,-0.087,160.08333
828,2018-06-05,159.97,159.48,2952300.0,0.49,0.306,159.81667
829,2018-06-06,159.79,162.38,3586200.0,-2.59,-1.621,161.36667
830,2018-06-07,163.75,169.48,8342500.0,-5.73,-3.499,167.72333
831,2018-06-08,169.02,168.91,5056600.0,0.11,0.065,169.64333
832,2018-06-11,169.04,166.49,3246500.0,2.55,1.509,167.26333
833,2018-06-12,166.82,166.73,2985300.0,0.09,0.054,166.73333
834,2018-06-13,166.99,166.58,3140500.0,0.41,0.246,166.91333
835,2018-06-14,167.04,167.05,2390000.0,-0.01,-0.006,167.22333
836,2018-06-15,166.1,166.46,7384400.0,-0.36,-0.217,165.88333
837,2018-06-18,165.53,166.28,4297700.0,-0.75,-0.453,165.55667
838,2018-06-19,164.62,164.97,3350400.0,-0.35,-0.213,164.90667
839,2018-06-20,164.91,162.56,3649500.0,2.35,1.425,163.48667
840,2018-06-21,163.29,160.53,4655800.0,2.76,1.69,161.22333
841,2018-06-22,161.27,164.55,8703600.0,-3.28,-2.034,163.65
842,2018-06-25,163.0,159.81,6126800.0,3.19,1.957,160.58667
843,2018-06-26,160.01,160.91,3375100.0,-0.9,-0.562,160.85333
844,2018-06-27,159.05,157.42,4962100.0,1.63,1.025,158.43
845,2018-06-28,157.25,156.32,4136500.0,0.93,0.591,156.25
846,2018-06-29,156.76,156.69,4024500.0,0.07,0.045,156.90333
847,2018-07-02,155.99,156.87,3024000.0,-0.88,-0.564,156.39667
848,2018-07-03,157.36,156.48,1437700.0,0.88,0.559,156.87
849,2018-07-05,156.9,157.32,2248300.0,-0.42,-0.268,157.16333
850,2018-07-06,157.77,159.42,3298800.0,-1.65,-1.046,159.14667
851,2018-07-09,160.47,159.94,2477300.0,0.53,0.33,160.03667
852,2018-07-10,159.83,160.62,2187500.0,-0.79,-0.494,160.35333
853,2018-07-11,158.89,158.62,3203800.0,0.27,0.17,158.67667
854,2018-07-12,159.15,159.12,2360800.0,0.03,0.019,159.24
855,2018-07-13,157.4,158.51,5186500.0,-1.11,-0.705,157.51667
856,2018-07-16,158.62,158.78,2818200.0,-0.16,-0.101,158.67333
857,2018-07-17,158.56,159.75,1877500.0,-1.19,-0.751,159.43667
858,2018-07-18,159.85,157.93,3824000.0,1.92,1.201,158.53667
859,2018-07-19,157.59,157.41,4869700.0,0.18,0.114,157.72
860,2018-07-20,157.2,157.97,2695500.0,-0.77,-0.49,157.53333
861,2018-07-23,157.8,158.75,2754300.0,-0.95,-0.602,158.20667
862,2018-07-24,159.24,157.94,3388400.0,1.3,0.816,158.34667
863,2018-07-25,157.69,158.89,4193400.0,-1.2,-0.761,158.43
864,2018-07-26,158.23,156.14,7409800.0,2.09,1.321,156.58
865,2018-07-27,156.58,157.48,4234100.0,-0.9,-0.575,157.29667
866,2018-07-30,157.39,158.64,3274800.0,-1.25,-0.794,158.58333
867,2018-07-31,158.7,157.54,3530000.0,1.16,0.731,157.92333
868,2018-08-01,156.57,156.92,4252800.0,-0.35,-0.224,156.6
869,2018-08-02,156.65,155.41,6245900.0,1.24,0.792,155.15667
870,2018-08-03,155.7,156.21,3673100.0,-0.51,-0.328,155.82333
871,2018-08-06,156.03,156.72,2375200.0,-0.69,-0.442,156.53
872,2018-08-07,156.91,156.04,1929300.0,0.87,0.554,156.36
873,2018-08-08,156.49,158.92,2988000.0,-2.43,-1.553,158.00667
874,2018-08-09,158.84,159.3,2764500.0,-0.46,-0.29,158.96
875,2018-08-10,158.34,158.68,3343200.0,-0.34,-0.215,158.68667
876,2018-08-13,158.48,158.14,2879600.0,0.34,0.215,158.12667
877,2018-08-14,158.35,160.6,3111600.0,-2.25,-1.421,160.07333
878,2018-08-15,159.81,159.88,3355500.0,-0.07,-0.044,159.57
879,2018-08-16,160.15,161.73,2822100.0,-1.58,-0.987,161.38667
880,2018-08-17,161.9,161.15,2527400.0,0.75,0.463,161.09667
881,2018-08-20,161.29,161.68,2659500.0,-0.39,-0.242,161.64667
882,2018-08-21,161.46,161.04,1920900.0,0.42,0.26,161.33667
883,2018-08-22,161.41,160.55,2361500.0,0.86,0.533,160.71333
884,2018-08-23,160.56,159.05,2755500.0,1.51,0.94,159.40333
885,2018-08-24,158.74,159.38,2199400.0,-0.64,-0.403,159.18
886,2018-08-27,160.23,160.48,2627100.0,-0.25,-0.156,160.06667
887,2018-08-28,160.55,161.64,2138000.0,-1.09,-0.679,161.15667
888,2018-08-29,161.92,163.11,3168200.0,-1.19,-0.735,162.71333
889,2018-08-30,163.03,162.8,3038400.0,0.23,0.141,162.82
890,2018-08-31,161.53,162.23,3649700.0,-0.7,-0.433,162.22333
891,2018-09-04,161.81,161.72,3296300.0,0.09,0.056,161.25667
892,2018-09-05,161.6,163.24,2749200.0,-1.64,-1.015,162.61
893,2018-09-06,163.04,163.74,3133800.0,-0.7,-0.429,163.58
894,2018-09-07,163.58,163.9,2868300.0,-0.32,-0.196,163.74667
895,2018-09-10,164.48,165.07,3080100.0,-0.59,-0.359,165.11
896,2018-09-11,164.88,164.62,2946400.0,0.26,0.158,164.91667
897,2018-09-12,164.32,164.74,2613300.0,-0.42,-0.256,164.63333
898,2018-09-13,165.45,162.4,3663600.0,3.05,1.843,163.18667
899,2018-09-14,163.0,160.84,3939800.0,2.16,1.325,161.4
900,2018-09-17,159.55,158.14,5360000.0,1.41,0.884,158.17333
901,2018-09-18,158.17,157.77,3722800.0,0.4,0.253,158.14333
902,2018-09-19,158.71,159.18,2822000.0,-0.47,-0.296,158.79667
903,2018-09-20,160.21,160.79,3218700.0,-0.58,-0.362,160.40333
904,2018-09-21,162.71,165.3,8805500.0,-2.59,-1.592,164.37
905,2018-09-24,163.9,163.31,4375300.0,0.59,0.36,162.83667
906,2018-09-25,164.59,166.41,5282900.0,-1.82,-1.106,165.88667
907,2018-09-26,166.4,165.76,3092600.0,0.64,0.385,166.27333
908,2018-09-27,165.62,166.53,2390700.0,-0.91,-0.549,166.36667
909,2018-09-28,166.74,167.29,3390200.0,-0.55,-0.33,167.21
910,2018-10-01,168.37,166.67,3118200.0,1.7,1.01,167.42667
911,2018-10-02,166.35,165.18,3071200.0,1.17,0.703,165.8
912,2018-10-03,166.1,164.66,3830300.0,1.44,0.867,165.54333
913,2018-10-04,164.89,165.8,3230400.0,-0.91,-0.552,165.45667
914,2018-10-05,166.24,166.57,2822500.0,-0.33,-0.199,166.61667
915,2018-10-08,166.25,167.77,2560500.0,-1.52,-0.914,167.35333
916,2018-10-09,168.16,169.83,4157900.0,-1.67,-0.993,169.4
917,2018-10-10,171.99,168.37,4190500.0,3.62,2.105,169.53
918,2018-10-11,166.41,162.97,5430700.0,3.44,2.067,164.15333
919,2018-10-12,163.93,163.82,3446100.0,0.11,0.067,163.54667
920,2018-10-15,164.69,163.67,4265900.0,1.02,0.619,164.26
921,2018-10-16,163.44,164.07,4094700.0,-0.63,-0.385,163.81
922,2018-10-17,164.47,166.77,3608400.0,-2.3,-1.398,166.20333
923,2018-10-18,166.64,166.81,3378600.0,-0.17,-0.102,166.85667
924,2018-10-19,166.39,167.49,3510000.0,-1.1,-0.661,167.31333
925,2018-10-22,167.98,166.63,5703500.0,1.35,0.804,167.54333
926,2018-10-23,171.2,177.15,12918300.0,-5.95,-3.475,175.17333
927,2018-10-24,176.13,177.35,7866400.0,-1.22,-0.693,176.59333
928,2018-10-25,177.56,175.31,4646400.0,2.25,1.267,176.06
929,2018-10-26,174.6,173.34,4741600.0,1.26,0.722,173.62333
930,2018-10-29,175.0,173.23,3485200.0,1.77,1.011,173.87
931,2018-10-30,173.51,178.49,5582900.0,-4.98,-2.87,176.84
932,2018-10-31,178.81,176.9,5424700.0,1.91,1.068,177.41
933,2018-11-01,176.67,174.88,3701200.0,1.79,1.013,175.64333
934,2018-11-02,176.45,176.75,4190900.0,-0.3,-0.17,175.91333
935,2018-11-05,177.41,180.39,4747300.0,-2.98,-1.68,179.49667
936,2018-11-06,180.03,182.71,4864700.0,-2.68,-1.489,181.68667
937,2018-11-07,183.0,184.25,4363900.0,-1.25,-0.683,183.53667
938,2018-11-08,184.29,185.48,3318600.0,-1.19,-0.646,185.2
939,2018-11-09,186.0,185.94,3237000.0,0.06,0.032,185.86333
940,2018-11-12,185.95,184.37,3080800.0,1.58,0.85,185.19
941,2018-11-13,183.94,184.01,2358100.0,-0.07,-0.038,184.08333
942,2018-11-14,184.22,183.85,3407500.0,0.37,0.201,184.1
943,2018-11-15,182.97,183.56,3351100.0,-0.59,-0.322,183.02
944,2018-11-16,183.5,187.59,3759500.0,-4.09,-2.229,186.26
945,2018-11-19,187.74,186.72,3745900.0,1.02,0.543,187.13667
946,2018-11-20,185.67,183.71,3708300.0,1.96,1.056,184.45667
947,2018-11-21,183.21,182.72,3410600.0,0.49,0.267,183.66333
948,2018-11-23,182.52,181.93,1747700.0,0.59,0.323,182.0
949,2018-11-26,182.4,183.89,3843300.0,-1.49,-0.817,183.35
950,2018-11-27,183.33,184.63,2194200.0,-1.3,-0.709,184.15333
951,2018-11-28,185.97,187.85,3279500.0,-1.88,-1.011,186.87333
952,2018-11-29,190.72,189.26,4617100.0,1.46,0.766,189.58333
953,2018-11-30,188.34,188.51,6635700.0,-0.17,-0.09,188.16667
954,2018-12-03,188.1,185.37,4401700.0,2.73,1.451,186.15333
955,2018-12-04,185.79,185.04,4436200.0,0.75,0.404,186.00667
956,2018-12-06,182.74,185.45,4878000.0,-2.71,-1.483,184.43333
957,2018-12-07,185.33,182.96,3088000.0,2.37,1.279,184.27667
958,2018-12-10,182.96,184.65,3084900.0,-1.69,-0.924,183.43
959,2018-12-11,186.57,183.59,2889100.0,2.98,1.597,184.43
960,2018-12-12,183.93,183.48,3024600.0,0.45,0.245,183.55667
961,2018-12-13,184.0,186.43,2737500.0,-2.43,-1.321,185.66667
962,2018-12-14,185.26,183.29,4450000.0,1.97,1.063,183.58333
963,2018-12-17,182.8,180.79,4566700.0,2.01,1.1,181.53667
964,2018-12-18,182.24,179.71,4269000.0,2.53,1.388,180.46
965,2018-12-19,180.95,179.16,3883800.0,1.79,0.989,180.24
966,2018-12-20,178.21,173.68,5775300.0,4.53,2.542,175.01
967,2018-12-21,173.53,174.15,8536900.0,-0.62,-0.357,175.11
968,2018-12-24,174.24,170.28,2400900.0,3.96,2.273,171.90667
969,2018-12-26,170.09,174.03,4065500.0,-3.94,-2.316,172.37
970,2018-12-27,173.29,175.71,3934500.0,-2.42,-1.397,174.05
971,2018-12-28,176.3,175.56,2896800.0,0.74,0.42,175.97
972,2018-12-31,175.96,177.57,2482600.0,-1.61,-0.915,176.99
973,2019-01-02,175.41,176.06,2571500.0,-0.65,-0.371,175.51
974,2019-01-03,175.45,174.9,3728200.0,0.55,0.313,175.25333
975,2019-01-04,176.03,178.28,3194300.0,-2.25,-1.278,177.72333
976,2019-01-07,178.14,180.22,3283000.0,-2.08,-1.168,180.08
977,2019-01-08,181.96,180.6,2941400.0,1.36,0.747,180.93333
978,2019-01-09,180.56,180.29,2680700.0,0.27,0.15,180.12667
979,2019-01-10,179.84,181.55,2498500.0,-1.71,-0.951,180.91667
980,2019-01-11,180.59,182.37,2348900.0,-1.78,-0.986,181.74333
981,2019-01-14,181.42,181.22,1886200.0,0.2,0.11,181.22
982,2019-01-15,181.47,181.02,3860200.0,0.45,0.248,181.65667
983,2019-01-16,180.94,179.35,3375600.0,1.59,0.879,180.00667
984,2019-01-17,179.25,181.11,3061000.0,-1.86,-1.038,180.41667
985,2019-01-18,183.04,182.57,3498000.0,0.47,0.257,182.25667
986,2019-01-22,182.25,184.57,3190300.0,-2.32,-1.273,184.1
987,2019-01-23,184.78,186.09,2530700.0,-1.31,-0.709,185.45667
988,2019-01-24,186.86,187.37,3214200.0,-0.51,-0.273,187.06333
989,2019-01-25,188.77,184.0,4405600.0,4.77,2.527,185.78333
990,2019-01-28,183.06,183.6,4138700.0,-0.54,-0.295,183.05
991,2019-01-29,183.28,182.17,3666700.0,1.11,0.606,182.28667
992,2019-01-30,182.92,181.77,9489900.0,1.15,0.629,182.74333
993,2019-01-31,180.25,178.78,10440100.0,1.47,0.816,179.16667
994,2019-02-01,179.55,176.72,6529200.0,2.83,1.576,177.89667
995,2019-02-04,177.29,177.55,4533800.0,-0.26,-0.147,176.99667
996,2019-02-05,177.71,177.57,4495900.0,0.14,0.079,178.07
997,2019-02-06,177.55,176.18,3965200.0,1.37,0.772,176.57333
998,2019-02-07,176.0,175.28,4176300.0,0.72,0.409,175.28333
999,2019-02-08,174.77,174.75,4051600.0,0.02,0.011,174.87333
1000,2019-02-11,175.24,174.26,3216400.0,0.98,0.559,174.77667
1001,2019-02-12,174.79,173.97,4692800.0,0.82,0.469,174.35
1002,2019-02-13,174.0,174.15,5283000.0,-0.15,-0.086,174.18667
1003,2019-02-14,173.93,175.87,4428800.0,-1.94,-1.115,175.24
1004,2019-02-15,177.28,179.97,4648600.0,-2.69,-1.517,178.98667
1005,2019-02-19,181.11,179.25,4765400.0,1.86,1.027,180.10333
1006,2019-02-20,179.47,180.49,3707400.0,-1.02,-0.568,180.25
1007,2019-02-21,180.45,182.81,4391000.0,-2.36,-1.308,182.18333
1008,2019-02-22,182.98,183.17,3073500.0,-0.19,-0.104,182.86
1009,2019-02-25,183.93,182.61,3090800.0,1.32,0.718,183.24333
1010,2019-02-26,183.44,183.21,2219100.0,0.23,0.125,183.16333
1011,2019-02-27,183.07,183.36,2261700.0,-0.29,-0.158,183.42
1012,2019-02-28,182.13,183.84,3297900.0,-1.71,-0.939,183.27667
1013,2019-03-01,184.59,185.05,2691000.0,-0.46,-0.249,184.92333
1014,2019-03-04,184.55,180.59,4899800.0,3.96,2.146,181.67333
1015,2019-03-05,180.6,181.35,3362500.0,-0.75,-0.415,181.15
1016,2019-03-06,182.0,182.03,2083900.0,-0.03,-0.016,182.46333
1017,2019-03-07,182.12,180.52,3268100.0,1.6,0.879,180.95333
1018,2019-03-08,179.75,179.5,2757200.0,0.25,0.139,179.25667
1019,2019-03-11,180.0,181.08,2071500.0,-1.08,-0.6,180.66667
1020,2019-03-12,181.67,181.83,2191800.0,-0.16,-0.088,181.53
1021,2019-03-13,182.52,182.06,2612100.0,0.46,0.252,182.31333
1022,2019-03-14,181.99,182.74,2375300.0,-0.75,-0.412,182.06333
1023,2019-03-15,183.27,185.33,6010500.0,-2.06,-1.124,184.3
1024,2019-03-18,185.98,183.95,3669200.0,2.03,1.092,184.54
1025,2019-03-19,184.06,183.11,4102800.0,0.95,0.516,183.33667
1026,2019-03-20,183.38,184.97,3522400.0,-1.59,-0.867,184.21667
1027,2019-03-21,184.44,186.37,2830200.0,-1.93,-1.046,185.81
1028,2019-03-22,185.96,186.81,3319600.0,-0.85,-0.457,187.13333
1029,2019-03-25,186.25,185.72,2651600.0,0.53,0.285,185.39667
1030,2019-03-26,186.65,187.48,2609600.0,-0.83,-0.445,187.57
1031,2019-03-27,187.64,187.51,1684800.0,0.13,0.069,187.73333
1032,2019-03-28,187.97,189.39,1977100.0,-1.42,-0.755,188.92333
1033,2019-03-29,190.25,189.9,2952000.0,0.35,0.184,189.77667
1034,2019-04-01,190.5,188.39,3195100.0,2.11,1.108,188.99333
1035,2019-04-02,188.91,188.35,1797700.0,0.56,0.296,188.0
1036,2019-04-03,188.88,188.35,2512300.0,0.53,0.281,188.40333
1037,2019-04-04,189.05,189.87,2324900.0,-0.82,-0.434,189.83333
1038,2019-04-05,190.35,190.71,2438400.0,-0.36,-0.189,190.67333
1039,2019-04-08,190.71,189.85,2290100.0,0.86,0.451,190.31667
1040,2019-04-09,189.4,190.08,2279500.0,-0.68,-0.359,189.6
1041,2019-04-10,190.56,189.22,2406800.0,1.34,0.703,189.76
1042,2019-04-11,189.28,188.88,1740400.0,0.4,0.211,188.80333
1043,2019-04-12,189.59,191.6,3238800.0,-2.01,-1.06,191.15
1044,2019-04-15,191.77,191.85,1973500.0,-0.08,-0.042,191.68333
1045,2019-04-16,192.5,191.7,1559200.0,0.8,0.416,192.05333
1046,2019-04-17,192.0,191.61,1875000.0,0.39,0.203,191.77667
1047,2019-04-18,191.77,194.91,2918400.0,-3.14,-1.637,193.85667
1048,2019-04-22,194.0,193.92,1738400.0,0.08,0.041,194.01
1049,2019-04-23,194.31,195.26,2192900.0,-0.95,-0.489,195.11
1050,2019-04-24,195.57,197.63,3070100.0,-2.06,-1.053,197.07667
1051,2019-04-25,196.49,197.93,2040800.0,-1.44,-0.733,197.19
1052,2019-04-26,198.47,197.42,2302100.0,1.05,0.529,197.52
1053,2019-04-29,197.98,197.12,3456100.0,0.86,0.434,196.96
1054,2019-04-30,198.85,197.57,6162300.0,1.28,0.644,197.69
1055,2019-05-01,195.87,194.17,4059600.0,1.7,0.868,195.10333
1056,2019-05-02,194.19,194.61,2418000.0,-0.42,-0.216,194.36
1057,2019-05-03,195.34,197.52,2915200.0,-2.18,-1.116,196.74667
1058,2019-05-06,196.53,198.9,2371300.0,-2.37,-1.206,198.00667
1059,2019-05-07,197.96,198.04,3072500.0,-0.08,-0.04,198.13
1060,2019-05-08,197.71,198.03,2040900.0,-0.32,-0.162,197.95667
1061,2019-05-09,197.12,197.73,1923600.0,-0.61,-0.309,197.48333
1062,2019-05-10,197.06,199.99,2668800.0,-2.93,-1.487,199.12333
1063,2019-05-13,198.0,199.03,2809400.0,-1.03,-0.52,198.74
1064,2019-05-14,198.83,198.01,2787700.0,0.82,0.412,198.42
1065,2019-05-15,197.66,199.07,1899000.0,-1.41,-0.713,198.76667
1066,2019-05-16,199.36,199.99,2520500.0,-0.63,-0.316,199.83667
1067,2019-05-17,198.86,199.22,2239600.0,-0.36,-0.181,199.46333
1068,2019-05-20,199.22,198.99,2217400.0,0.23,0.115,199.31667
1069,2019-05-21,200.89,199.84,2264600.0,1.05,0.523,200.02
1070,2019-05-22,199.52,199.96,1760300.0,-0.44,-0.221,199.54333
1071,2019-05-23,198.81,198.97,3560400.0,-0.16,-0.08,198.83333
1072,2019-05-24,199.87,197.77,2105800.0,2.1,1.051,198.33333
1073,2019-05-28,198.28,196.67,3675100.0,1.61,0.812,197.47667
1074,2019-05-29,195.85,196.02,2925100.0,-0.17,-0.087,195.85667
1075,2019-05-30,196.01,199.24,2685000.0,-3.23,-1.648,198.14667
1076,2019-05-31,197.41,198.27,3669100.0,-0.86,-0.436,198.51667
1077,2019-06-03,198.36,198.78,3211800.0,-0.42,-0.212,198.4
1078,2019-06-04,199.0,199.63,3829900.0,-0.63,-0.317,199.57333
1079,2019-06-05,200.08,200.13,4294600.0,-0.05,-0.025,199.98
1080,2019-06-06,200.12,203.05,4657600.0,-2.93,-1.464,202.15333
1081,2019-06-07,203.5,205.48,4345000.0,-1.98,-0.973,205.12333
1082,2019-06-10,206.1,201.3,4647500.0,4.8,2.329,202.38
1083,2019-06-11,202.3,203.26,2991400.0,-0.96,-0.475,202.76667
1084,2019-06-12,204.49,204.93,2874000.0,-0.44,-0.215,204.70667
1085,2019-06-13,205.2,204.49,2277800.0,0.71,0.346,204.51667
1086,2019-06-14,204.0,205.29,2715800.0,-1.29,-0.632,204.96
1087,2019-06-17,205.75,203.81,2694400.0,1.94,0.943,204.21667
1088,2019-06-18,205.0,204.51,2470900.0,0.49,0.239,204.61
1089,2019-06-19,204.62,204.55,2328400.0,0.07,0.034,204.05333
1090,2019-06-20,205.0,205.12,2162200.0,-0.12,-0.059,204.87
1091,2019-06-21,205.58,204.26,4267400.0,1.32,0.642,204.72667
1092,2019-06-24,204.75,203.92,2486800.0,0.83,0.405,204.26667
1093,2019-06-25,204.8,205.71,3020900.0,-0.91,-0.444,205.60667
1094,2019-06-26,205.49,204.55,2576000.0,0.94,0.457,204.74333
1095,2019-06-27,204.67,206.27,2253500.0,-1.6,-0.782,205.60667
1096,2019-06-28,206.9,207.66,3658200.0,-0.76,-0.367,207.32333
1097,2019-07-01,208.86,206.3,2689500.0,2.56,1.226,207.30667
1098,2019-07-02,206.75,209.58,3120000.0,-2.83,-1.369,208.49333
1099,2019-07-03,209.82,212.81,2306000.0,-2.99,-1.425,211.79333
1100,2019-07-05,212.3,211.24,1876200.0,1.06,0.499,211.5
1101,2019-07-08,211.24,212.16,1818000.0,-0.92,-0.436,211.97333
1102,2019-07-09,211.99,212.09,1618800.0,-0.1,-0.047,212.08333
1103,2019-07-10,212.25,213.0,1842300.0,-0.75,-0.353,212.80333
1104,2019-07-11,214.47,212.69,1922800.0,1.78,0.83,213.03333
1105,2019-07-12,212.69,212.99,1960100.0,-0.3,-0.141,212.55333
1106,2019-07-15,213.63,214.21,2408500.0,-0.58,-0.271,213.86667
1107,2019-07-16,213.53,213.72,2380400.0,-0.19,-0.089,213.59
1108,2019-07-17,213.98,213.71,1698400.0,0.27,0.126,213.99
1109,2019-07-18,214.08,215.91,2261600.0,-1.83,-0.855,215.06333
1110,2019-07-19,215.58,213.87,2860500.0,1.71,0.793,214.64333
1111,2019-07-22,213.79,215.0,2580000.0,-1.21,-0.566,214.28333
1112,2019-07-23,215.74,214.31,2503600.0,1.43,0.663,214.4
1113,2019-07-24,213.84,212.78,2971600.0,1.06,0.496,213.33333
1114,2019-07-25,212.36,214.44,3789000.0,-2.08,-0.979,213.78333
1115,2019-07-26,217.95,215.58,5029300.0,2.37,1.087,216.34333
1116,2019-07-29,216.0,214.98,4278600.0,1.02,0.472,215.56667
1117,2019-07-30,214.29,212.34,2808500.0,1.95,0.91,213.04333
1118,2019-07-31,212.08,210.72,4048800.0,1.36,0.641,210.93333
1119,2019-08-01,211.18,211.25,3231800.0,-0.07,-0.033,211.49667
1120,2019-08-02,211.3,214.48,3517800.0,-3.18,-1.505,213.48667
1121,2019-08-05,213.64,210.45,3685600.0,3.19,1.493,211.49667
1122,2019-08-06,210.5,214.08,2970300.0,-3.58,-1.701,212.83667
1123,2019-08-07,213.26,216.83,3767200.0,-3.57,-1.674,215.24333
1124,2019-08-08,217.31,218.01,3724300.0,-0.7,-0.322,217.97333
1125,2019-08-09,218.08,221.15,3784000.0,-3.07,-1.408,220.38667
1126,2019-08-12,220.44,217.16,2110300.0,3.28,1.488,218.06
1127,2019-08-13,220.0,219.73,2913300.0,0.27,0.123,219.33
1128,2019-08-14,218.95,216.48,3233700.0,2.47,1.128,217.53333
1129,2019-08-15,216.0,218.27,2774100.0,-2.27,-1.051,217.47333
1130,2019-08-16,219.18,218.47,2475900.0,0.71,0.324,218.53
1131,2019-08-19,219.99,218.78,2721100.0,1.21,0.55,218.7
1132,2019-08-20,218.86,218.47,2333800.0,0.39,0.178,218.91333
1133,2019-08-21,219.9,220.71,2053200.0,-0.81,-0.368,220.07667
1134,2019-08-22,220.54,219.49,2550600.0,1.05,0.476,219.42
1135,2019-08-23,219.17,214.66,3662300.0,4.51,2.058,216.00667
1136,2019-08-26,216.08,216.91,2553100.0,-0.83,-0.384,216.1
1137,2019-08-27,217.58,216.05,2070000.0,1.53,0.703,216.66667
1138,2019-08-28,216.62,218.07,2146100.0,-1.45,-0.669,217.22667
1139,2019-08-29,219.83,220.54,2729800.0,-0.71,-0.323,219.97667
1140,2019-08-30,219.8,217.97,2733700.0,1.83,0.833,218.30333
1141,2019-09-03,217.93,217.13,3183100.0,0.8,0.367,217.36
1142,2019-09-04,217.5,218.5,2252200.0,-1.0,-0.46,218.08667
1143,2019-09-05,220.21,219.49,2752100.0,0.72,0.327,219.40667
1144,2019-09-06,219.81,220.03,1976500.0,-0.22,-0.1,220.10667
1145,2019-09-09,220.5,217.26,2569600.0,3.24,1.469,218.30667
1146,2019-09-10,215.43,209.68,6407600.0,5.75,2.669,211.13
1147,2019-09-11,209.69,210.2,3393300.0,-0.51,-0.243,210.09667
1148,2019-09-12,211.9,212.15,3439100.0,-0.25,-0.118,212.49333
1149,2019-09-13,212.5,209.81,3791800.0,2.69,1.266,210.51333
1150,2019-09-16,209.3,207.4,3437700.0,1.9,0.908,208.19667
1151,2019-09-17,208.0,209.85,3667900.0,-1.85,-0.889,209.39333
1152,2019-09-18,210.65,210.43,2534800.0,0.22,0.104,209.86667
